_dataobs_,id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome,IMP_annual_mileage,IMP_credit_score,GRP_IMP_credit_score,GRP_age,GRP_children,GRP_married,GRP_past_accidents,GRP_speeding_violations,GRP_vehicle_ownership,GRP_driving_experience,GRP_education,GRP_income,GRP_vehicle_year,BIN_outcome
5579,258553,0,1,0-9y,none,poverty,0.3760961011,1,before 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.3760961011,2,2,4,3,3,3,4,2,4,4,2,1
5587,127523,1,1,10-19y,high school,middle class,0.529958005,1,before 2015,0,0,10238,18000,sedan,0,1,1,1,18000,0.529958005,3,3,3,3,3,3,4,3,2,3,2,1
5593,523141,1,1,10-19y,high school,upper class,0.6579598172,1,after 2015,0,1,10238,11000,sedan,1,0,1,0,11000,0.6579598172,5,3,4,3,3,3,4,3,2,2,3,0
5597,158967,1,0,0-9y,none,poverty,0.3773706452,0,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.3773706452,2,3,4,3,3,3,3,2,4,4,2,1
5598,808611,2,1,0-9y,university,upper class,0.7113338774,1,before 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.7113338774,5,4,3,3,3,3,4,2,3,2,2,1
5599,457160,0,0,0-9y,high school,working class,0.4842543804,0,before 2015,0,0,10238,17000,sedan,0,0,0,1,17000,0.4842543804,3,2,3,3,3,3,3,2,2,5,2,1
5601,172991,0,0,0-9y,none,poverty,0.3314079842,1,before 2015,0,0,32765,8000,sedan,0,0,0,1,8000,0.3314079842,2,2,3,3,3,3,4,2,4,4,2,1
5607,338513,2,0,10-19y,high school,upper class,0.5127156493,0,before 2015,0,1,32765,7000,sedan,3,0,0,0,7000,0.5127156493,3,4,4,3,3,4,3,3,2,2,2,0
5611,771922,2,1,10-19y,university,upper class,,1,before 2015,1,0,10238,12000,sedan,0,0,1,1,12000,0.5250327586,3,4,3,4,3,3,4,3,3,2,2,1
5612,915758,1,1,10-19y,high school,middle class,0.4552095433,1,after 2015,0,1,10238,15000,sedan,1,0,2,0,15000,0.4552095433,3,3,4,3,4,3,4,3,2,3,3,0
5613,726016,1,0,0-9y,high school,middle class,0.437925067,1,after 2015,1,1,32765,10000,sedan,0,0,0,1,10000,0.437925067,3,3,4,4,3,3,4,2,2,3,3,1
5620,673931,2,1,20-29y,university,upper class,0.5613073851,1,before 2015,1,1,10238,11000,sedan,2,0,3,0,11000,0.5613073851,4,4,4,4,4,4,4,4,3,2,2,0
5626,800126,3,1,20-29y,university,upper class,0.5820319286,1,before 2015,1,1,10238,10000,sedan,1,0,4,0,10000,0.5820319286,4,4,4,4,4,3,4,4,3,2,2,0
5628,230073,2,1,0-9y,none,working class,0.4816090098,1,before 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.4816090098,3,4,4,4,3,3,4,2,4,5,2,0
5631,605381,1,1,10-19y,none,poverty,0.4626087279,0,before 2015,0,1,10238,11000,sedan,1,1,2,1,11000,0.4626087279,3,3,4,3,4,3,3,3,4,4,2,1
5633,887362,0,0,0-9y,high school,poverty,0.3447214706,1,before 2015,1,0,10238,13000,sedan,0,0,0,1,13000,0.3447214706,2,2,3,4,3,3,4,2,2,4,2,1
5647,643137,1,1,10-19y,high school,poverty,0.4406640693,1,before 2015,1,1,32765,,sedan,6,1,1,0,12000,0.4406640693,3,3,4,4,3,4,4,3,2,4,2,0
5652,187967,1,1,10-19y,none,poverty,0.2372563015,0,before 2015,1,1,32765,9000,sedan,3,0,1,1,9000,0.2372563015,2,3,4,4,3,4,3,3,4,4,2,1
5659,486367,1,0,10-19y,none,middle class,0.3471405536,0,before 2015,0,1,10238,10000,sedan,0,0,1,0,10000,0.3471405536,2,3,4,3,3,3,3,3,4,3,2,0
5663,814001,2,0,20-29y,high school,upper class,0.8242392308,1,before 2015,1,1,10238,11000,sedan,2,1,0,0,11000,0.8242392308,5,4,4,4,3,4,4,4,2,2,2,0
5664,529429,2,0,10-19y,high school,upper class,0.5313585771,1,before 2015,1,1,10238,8000,sedan,3,0,4,0,8000,0.5313585771,4,4,4,4,4,4,4,3,2,2,2,0
5667,701029,0,1,0-9y,university,poverty,,1,after 2015,1,0,32765,,sedan,0,0,0,1,12000,0.5250327586,3,2,3,4,3,3,4,2,3,4,3,1
5668,703280,2,0,20-29y,university,upper class,,1,before 2015,1,0,10238,10000,sedan,1,0,1,0,10000,0.5250327586,3,4,3,4,3,3,4,4,3,2,2,0
5669,831779,2,0,10-19y,high school,upper class,0.4554149588,1,before 2015,0,1,10238,15000,sedan,0,0,2,0,15000,0.4554149588,3,4,4,3,4,3,4,3,2,2,2,0
5672,347835,2,0,20-29y,none,upper class,0.6356549785,0,after 2015,1,0,32765,8000,sedan,2,0,0,0,8000,0.6356549785,5,4,3,4,3,4,3,4,4,2,3,0
5675,53818,2,1,10-19y,none,upper class,,1,after 2015,1,0,32765,,sedan,5,0,1,0,12000,0.5250327586,3,4,3,4,3,4,4,3,4,2,3,0
5676,191852,2,1,20-29y,high school,working class,,0,before 2015,1,1,10238,9000,sedan,7,1,5,0,9000,0.5250327586,3,4,4,4,4,4,3,4,2,5,2,0
5678,549759,3,1,0-9y,high school,working class,0.4116977364,0,before 2015,0,0,10238,14000,sports car,0,0,0,1,14000,0.4116977364,2,4,3,3,3,3,3,2,2,5,2,1
5679,535095,3,1,10-19y,university,upper class,,1,after 2015,1,1,10238,,sedan,3,0,0,0,12000,0.5250327586,3,4,4,4,3,4,4,3,3,2,3,0
5692,747424,2,0,10-19y,university,upper class,0.6114863841,1,before 2015,0,0,10238,19000,sedan,1,1,1,1,19000,0.6114863841,5,4,3,3,3,3,4,3,3,2,2,1
5703,495404,1,1,0-9y,university,upper class,0.4966414602,1,after 2015,0,0,32765,14000,sedan,0,0,0,0,14000,0.4966414602,3,3,3,3,3,3,4,2,3,2,3,0
5710,844035,1,0,10-19y,none,poverty,0.498802007,1,before 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.498802007,3,3,4,4,3,3,4,3,4,4,2,0
5711,597762,1,1,10-19y,university,middle class,0.4928317498,1,before 2015,0,1,10238,10000,sedan,0,0,0,0,10000,0.4928317498,3,3,4,3,3,3,4,3,3,3,2,0
5717,160733,2,0,20-29y,high school,working class,0.5646016008,0,before 2015,0,1,32765,13000,sedan,1,0,1,0,13000,0.5646016008,4,4,4,3,3,3,3,4,2,5,2,0
5722,438799,3,0,30y+,university,upper class,0.5486713814,1,before 2015,1,1,10238,7000,sedan,7,0,2,0,7000,0.5486713814,4,4,4,4,4,4,4,5,3,2,2,0
5724,467378,2,1,20-29y,university,middle class,0.7009768657,1,before 2015,0,1,10238,11000,sedan,4,0,4,0,11000,0.7009768657,5,4,4,3,4,4,4,4,3,3,2,0
5736,796159,1,0,10-19y,high school,working class,0.4042087081,0,before 2015,0,1,10238,12000,sedan,0,0,1,0,12000,0.4042087081,2,3,4,3,3,3,3,3,2,5,2,0
5739,256640,2,0,10-19y,high school,upper class,0.5140519835,1,after 2015,0,1,32765,11000,sedan,4,0,0,0,11000,0.5140519835,3,4,4,3,3,4,4,3,2,2,3,0
5747,294244,1,1,10-19y,none,working class,0.3184456295,1,before 2015,1,1,10238,13000,sports car,1,0,2,0,13000,0.3184456295,2,3,4,4,4,3,4,3,4,5,2,0
5748,348519,3,1,20-29y,high school,upper class,0.5136368091,1,before 2015,1,1,10238,10000,sports car,5,1,3,0,10000,0.5136368091,3,4,4,4,4,4,4,4,2,2,2,0
5766,453587,0,1,0-9y,none,poverty,0.5011041861,1,before 2015,0,1,32765,14000,sedan,0,0,0,1,14000,0.5011041861,3,2,4,3,3,3,4,2,4,4,2,1
5768,170494,1,0,10-19y,university,upper class,0.5223975134,1,before 2015,1,1,10238,8000,sedan,3,0,0,0,8000,0.5223975134,3,3,4,4,3,4,4,3,3,2,2,0
5779,718411,1,0,10-19y,high school,working class,0.4879301464,0,before 2015,0,1,10238,9000,sedan,0,0,0,1,9000,0.4879301464,3,3,4,3,3,3,3,3,2,5,2,1
5782,812582,0,0,0-9y,university,upper class,0.561499897,1,after 2015,1,0,10238,13000,sedan,0,0,0,0,13000,0.561499897,4,2,3,4,3,3,4,2,3,2,3,0
5784,726832,1,1,10-19y,university,working class,0.3691163885,1,before 2015,1,1,10238,12000,sedan,3,1,0,1,12000,0.3691163885,2,3,4,4,3,4,4,3,3,5,2,1
5785,872398,0,0,0-9y,university,middle class,0.4309033355,1,before 2015,0,0,32765,13000,sedan,0,0,0,1,13000,0.4309033355,3,2,3,3,3,3,4,2,3,3,2,1
5786,812521,2,1,20-29y,none,poverty,0.3253852144,0,before 2015,0,0,10238,13000,sedan,1,0,3,0,13000,0.3253852144,2,4,3,3,4,3,3,4,4,4,2,0
5790,788907,3,1,20-29y,high school,upper class,0.6220664431,1,before 2015,1,1,10238,12000,sedan,3,0,2,0,12000,0.6220664431,5,4,4,4,4,4,4,4,2,2,2,0
5794,693279,2,1,20-29y,none,upper class,0.7403854353,1,before 2015,1,1,10238,9000,sedan,1,0,2,0,9000,0.7403854353,5,4,4,4,4,3,4,4,4,2,2,0
5801,879579,1,0,0-9y,high school,working class,0.3195428007,0,before 2015,1,0,10238,19000,sedan,0,0,0,1,19000,0.3195428007,2,3,3,4,3,3,3,2,2,5,2,1
5806,772387,2,1,20-29y,high school,middle class,0.5829767916,0,before 2015,1,1,10238,14000,sedan,2,0,1,0,14000,0.5829767916,4,4,4,4,3,4,3,4,2,3,2,0
5808,115958,1,0,0-9y,high school,poverty,0.4684196704,0,after 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.4684196704,3,3,4,4,3,3,3,2,2,4,3,0
5811,859506,1,1,10-19y,none,poverty,,1,before 2015,0,0,10238,17000,sedan,2,0,2,0,17000,0.5250327586,3,3,3,3,4,4,4,3,4,4,2,0
5824,835142,2,1,20-29y,university,upper class,,1,after 2015,1,1,10238,10000,sedan,2,1,4,0,10000,0.5250327586,3,4,4,4,4,4,4,4,3,2,3,0
5831,21970,1,0,10-19y,none,poverty,0.3198665684,0,before 2015,0,1,10238,9000,sports car,0,0,2,0,9000,0.3198665684,2,3,4,3,4,3,3,3,4,4,2,0
5839,966182,3,0,10-19y,university,upper class,0.6809430994,1,after 2015,1,1,10238,9000,sedan,1,0,2,0,9000,0.6809430994,5,4,4,4,4,3,4,3,3,2,3,0
5840,29709,0,1,0-9y,university,middle class,0.3944761218,1,before 2015,0,0,21217,20000,sedan,0,0,0,1,20000,0.3944761218,2,2,3,3,3,3,4,2,3,3,2,1
5841,487679,0,0,0-9y,high school,working class,0.434176849,1,before 2015,1,0,10238,15000,sedan,0,0,0,0,15000,0.434176849,3,2,3,4,3,3,4,2,2,5,2,0
5842,147148,1,0,0-9y,high school,working class,0.5992673583,0,after 2015,0,1,10238,16000,sedan,0,0,0,1,16000,0.5992673583,4,3,4,3,3,3,3,2,2,5,3,1
5844,377426,0,0,0-9y,high school,working class,0.3495977394,0,before 2015,1,0,10238,10000,sedan,0,0,0,1,10000,0.3495977394,2,2,3,4,3,3,3,2,2,5,2,1
5846,332981,0,0,0-9y,high school,working class,0.4602762946,0,before 2015,1,0,10238,10000,sedan,0,0,0,1,10000,0.4602762946,3,2,3,4,3,3,3,2,2,5,2,1
5854,171542,1,0,0-9y,none,middle class,0.445724602,1,before 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.445724602,3,3,4,4,3,3,4,2,4,3,2,0
5857,106656,0,0,0-9y,high school,poverty,0.3136698099,0,before 2015,1,0,10238,17000,sedan,0,0,0,0,17000,0.3136698099,2,2,3,4,3,3,3,2,2,4,2,0
5866,865541,3,1,30y+,university,upper class,0.6861226328,1,after 2015,1,1,10238,10000,sedan,6,1,7,0,10000,0.6861226328,5,4,4,4,4,4,4,5,3,2,3,0
5867,136686,1,0,10-19y,high school,working class,0.4238042048,1,before 2015,1,1,10238,8000,sedan,1,0,2,0,8000,0.4238042048,2,3,4,4,4,3,4,3,2,5,2,0
5870,262098,3,1,30y+,high school,upper class,0.7139835082,1,after 2015,1,1,10238,7000,sedan,3,0,7,0,7000,0.7139835082,5,4,4,4,4,4,4,5,2,2,3,0
5874,735599,2,0,20-29y,high school,middle class,0.6095007102,1,after 2015,1,0,10238,,sedan,1,3,1,0,12000,0.6095007102,4,4,3,4,3,3,4,4,2,3,3,0
5882,652211,2,1,20-29y,university,upper class,0.6833198859,1,after 2015,1,0,10238,12000,sedan,2,1,2,0,12000,0.6833198859,5,4,3,4,4,4,4,4,3,2,3,0
5885,757549,1,0,0-9y,university,working class,0.4279735402,0,before 2015,0,1,32765,10000,sedan,0,0,0,1,10000,0.4279735402,2,3,4,3,3,3,3,2,3,5,2,1
5886,2387,0,0,0-9y,university,middle class,0.5799325037,1,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.5799325037,4,2,3,3,3,3,4,2,3,3,2,1
5893,867596,1,0,0-9y,high school,working class,0.4201886962,0,after 2015,1,1,10238,9000,sedan,0,0,0,1,9000,0.4201886962,2,3,4,4,3,3,3,2,2,5,3,1
5899,614195,0,0,0-9y,high school,working class,0.6121340348,0,before 2015,0,0,10238,13000,sedan,0,0,0,0,13000,0.6121340348,5,2,3,3,3,3,3,2,2,5,2,0
5913,864,0,0,0-9y,university,middle class,0.5542039033,0,after 2015,0,0,32765,11000,sedan,0,0,0,1,11000,0.5542039033,4,2,3,3,3,3,3,2,3,3,3,1
5918,255325,1,0,10-19y,university,upper class,0.7889633807,1,before 2015,1,1,10238,8000,sedan,0,0,2,0,8000,0.7889633807,5,3,4,4,4,3,4,3,3,2,2,0
5920,393748,0,0,0-9y,university,poverty,0.2818370783,0,before 2015,0,0,10238,,sports car,0,0,0,1,12000,0.2818370783,2,2,3,3,3,3,3,2,3,4,2,1
5928,254721,3,1,30y+,high school,upper class,0.632563221,1,before 2015,1,0,32765,14000,sedan,12,0,1,0,14000,0.632563221,5,4,3,4,3,4,4,5,2,2,2,0
5933,607957,3,1,10-19y,university,upper class,0.5979302612,0,after 2015,1,1,10238,8000,sedan,1,1,2,0,8000,0.5979302612,4,4,4,4,4,3,3,3,3,2,3,0
5935,272051,1,0,10-19y,none,poverty,0.5720190012,1,before 2015,0,0,10238,17000,sedan,0,0,1,1,17000,0.5720190012,4,3,3,3,3,3,4,3,4,4,2,1
5937,489335,3,0,30y+,university,upper class,0.5636668854,1,after 2015,0,1,10238,14000,sedan,3,0,0,0,14000,0.5636668854,4,4,4,3,3,4,4,5,3,2,3,0
5943,709508,1,0,10-19y,none,middle class,0.5667507946,0,before 2015,0,1,10238,13000,sedan,1,0,1,0,13000,0.5667507946,4,3,4,3,3,3,3,3,4,3,2,0
5945,728097,3,0,30y+,high school,upper class,0.6131527816,1,before 2015,1,1,32765,10000,sedan,1,1,1,0,10000,0.6131527816,5,4,4,4,3,3,4,5,2,2,2,0
5947,797383,1,1,10-19y,high school,working class,0.5203619333,0,before 2015,1,1,32765,11000,sedan,8,1,0,1,11000,0.5203619333,3,3,4,4,3,4,3,3,2,5,2,1
5949,658487,1,1,10-19y,high school,upper class,0.6143091188,1,before 2015,0,1,10238,16000,sedan,0,1,1,0,16000,0.6143091188,5,3,4,3,3,3,4,3,2,2,2,0
5960,149383,0,1,0-9y,none,poverty,,1,before 2015,0,0,32765,12000,sedan,0,0,0,1,12000,0.5250327586,3,2,3,3,3,3,4,2,4,4,2,1
5965,458376,1,1,0-9y,none,working class,0.1597997577,1,before 2015,1,1,10238,11000,sedan,0,0,0,1,11000,0.1597997577,2,3,4,4,3,3,4,2,4,5,2,1
5982,779931,2,1,20-29y,university,middle class,0.5528164567,0,before 2015,0,1,10238,17000,sedan,3,0,2,0,17000,0.5528164567,4,4,4,3,4,4,3,4,3,3,2,0
5994,415415,0,1,0-9y,university,middle class,0.5642340865,1,before 2015,1,0,10238,12000,sedan,0,0,0,1,12000,0.5642340865,4,2,3,4,3,3,4,2,3,3,2,1
5996,341827,0,0,0-9y,none,poverty,0.4011841772,1,before 2015,0,1,32765,11000,sedan,0,0,0,0,11000,0.4011841772,2,2,4,3,3,3,4,2,4,4,2,0
5999,448234,2,0,20-29y,none,middle class,0.3806910508,1,before 2015,1,0,21217,14000,sedan,2,0,1,1,14000,0.3806910508,2,4,3,4,3,4,4,4,4,3,2,1
6000,91184,3,0,30y+,high school,upper class,0.757624811,1,after 2015,1,1,10238,12000,sedan,0,1,1,0,12000,0.757624811,5,4,4,4,3,3,4,5,2,2,3,0
6002,702126,1,0,10-19y,university,upper class,0.6945963049,1,before 2015,0,1,10238,13000,sedan,0,1,0,0,13000,0.6945963049,5,3,4,3,3,3,4,3,3,2,2,0
6003,582444,1,0,10-19y,university,middle class,0.3390782144,0,before 2015,0,1,10238,11000,sedan,2,0,0,0,11000,0.3390782144,2,3,4,3,3,4,3,3,3,3,2,0
6006,364800,2,1,20-29y,university,upper class,0.4576822398,1,before 2015,0,0,10238,13000,sedan,4,0,6,0,13000,0.4576822398,3,4,3,3,4,4,4,4,3,2,2,0
6014,310737,0,0,0-9y,high school,poverty,0.2859511282,0,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.2859511282,2,2,4,3,3,3,3,2,2,4,2,1
6020,770433,1,1,10-19y,high school,working class,0.3259248427,0,before 2015,0,0,10238,13000,sedan,0,0,4,0,13000,0.3259248427,2,3,3,3,4,3,3,3,2,5,2,0
6024,842700,1,1,0-9y,high school,middle class,0.3884420515,1,before 2015,0,1,21217,12000,sedan,0,0,0,1,12000,0.3884420515,2,3,4,3,3,3,4,2,2,3,2,1
6026,937825,2,0,0-9y,university,upper class,0.6694023811,1,before 2015,1,1,10238,10000,sedan,0,0,0,1,10000,0.6694023811,5,4,4,4,3,3,4,2,3,2,2,1
6028,888074,2,0,20-29y,high school,upper class,0.6214048813,1,after 2015,0,1,32765,8000,sedan,4,1,3,0,8000,0.6214048813,5,4,4,3,4,4,4,4,2,2,3,0
6031,122014,2,0,20-29y,university,middle class,0.3459138354,0,before 2015,0,0,10238,14000,sedan,1,0,1,0,14000,0.3459138354,2,4,3,3,3,3,3,4,3,3,2,0
6041,64000,1,1,10-19y,high school,working class,0.3966075388,1,before 2015,0,1,32765,10000,sedan,4,0,0,0,10000,0.3966075388,2,3,4,3,3,4,4,3,2,5,2,0
6050,365164,3,1,10-19y,university,upper class,0.6467573927,1,after 2015,1,1,10238,11000,sedan,0,1,1,0,11000,0.6467573927,5,4,4,4,3,3,4,3,3,2,3,0
6067,703833,0,1,0-9y,high school,poverty,0.3758859384,0,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.3758859384,2,2,3,3,3,3,3,2,2,4,2,1
6073,485859,3,1,20-29y,high school,upper class,0.7123218578,1,before 2015,0,1,10238,13000,sedan,3,0,4,0,13000,0.7123218578,5,4,4,3,4,4,4,4,2,2,2,0
6074,34995,2,0,20-29y,high school,upper class,0.6727438741,1,before 2015,1,0,10238,15000,sedan,1,0,0,0,15000,0.6727438741,5,4,3,4,3,3,4,4,2,2,2,0
6075,255073,2,0,0-9y,university,upper class,0.4822812249,1,after 2015,0,1,10238,11000,sedan,0,0,0,0,11000,0.4822812249,3,4,4,3,3,3,4,2,3,2,3,0
6077,382582,1,1,10-19y,high school,upper class,0.7806924095,1,before 2015,0,0,10238,14000,sedan,0,0,1,1,14000,0.7806924095,5,3,3,3,3,3,4,3,2,2,2,1
6080,540695,2,1,20-29y,university,upper class,0.6752004195,0,before 2015,1,1,92101,12000,sedan,5,0,2,0,12000,0.6752004195,5,4,4,4,4,4,3,4,3,2,2,0
6091,804980,3,0,30y+,high school,upper class,0.6038175578,1,before 2015,1,1,32765,8000,sedan,5,1,3,0,8000,0.6038175578,4,4,4,4,4,4,4,5,2,2,2,0
6098,870637,3,0,0-9y,high school,upper class,0.6868348054,1,after 2015,1,1,10238,15000,sedan,0,0,0,0,15000,0.6868348054,5,4,4,4,3,3,4,2,2,2,3,0
6107,601420,2,1,20-29y,high school,upper class,0.4683824152,1,before 2015,1,1,10238,11000,sedan,1,0,7,0,11000,0.4683824152,3,4,4,4,4,3,4,4,2,2,2,0
6108,966027,3,1,20-29y,university,upper class,0.5076387987,1,before 2015,1,1,10238,9000,sedan,1,0,4,0,9000,0.5076387987,3,4,4,4,4,3,4,4,3,2,2,0
6113,952556,2,1,20-29y,university,middle class,0.6407637924,0,before 2015,0,1,10238,13000,sedan,2,0,2,0,13000,0.6407637924,5,4,4,3,4,4,3,4,3,3,2,0
6119,512536,2,1,0-9y,university,upper class,0.6316504723,1,before 2015,1,1,32765,10000,sedan,0,0,0,1,10000,0.6316504723,5,4,4,4,3,3,4,2,3,2,2,1
6121,816205,0,1,0-9y,none,poverty,0.311931693,1,before 2015,0,1,10238,10000,sedan,0,0,0,1,10000,0.311931693,2,2,4,3,3,3,4,2,4,4,2,1
6125,647692,3,1,30y+,none,middle class,0.4093871699,1,before 2015,1,1,10238,14000,sedan,6,0,3,0,14000,0.4093871699,2,4,4,4,4,4,4,5,4,3,2,0
6141,62946,1,1,10-19y,high school,middle class,0.4059780292,1,before 2015,0,1,10238,13000,sedan,1,0,5,0,13000,0.4059780292,2,3,4,3,4,3,4,3,2,3,2,0
6142,583719,0,0,0-9y,none,poverty,0.453599345,0,before 2015,1,0,10238,,sedan,0,0,0,0,12000,0.453599345,3,2,3,4,3,3,3,2,4,4,2,0
6154,71714,1,1,10-19y,university,upper class,0.5782449713,1,before 2015,0,1,10238,14000,sedan,1,0,2,0,14000,0.5782449713,4,3,4,3,4,3,4,3,3,2,2,0
6158,551216,3,0,10-19y,high school,upper class,0.6742701602,1,before 2015,1,1,10238,9000,sedan,0,0,0,0,9000,0.6742701602,5,4,4,4,3,3,4,3,2,2,2,0
6162,823356,0,1,0-9y,university,working class,0.3031678648,1,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.3031678648,2,2,3,3,3,3,4,2,3,5,2,1
6167,546701,3,0,20-29y,university,upper class,0.6070169038,1,before 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.6070169038,4,4,4,4,3,3,4,4,3,2,2,0
6176,619509,0,0,0-9y,high school,upper class,0.6309877834,0,after 2015,0,0,32765,12000,sedan,0,0,0,1,12000,0.6309877834,5,2,3,3,3,3,3,2,2,2,3,1
6179,706056,3,0,0-9y,none,middle class,0.4495356021,1,before 2015,1,0,10238,8000,sedan,0,0,0,0,8000,0.4495356021,3,4,3,4,3,3,4,2,4,3,2,0
6182,355326,3,0,20-29y,high school,upper class,0.717278365,1,after 2015,1,0,10238,13000,sedan,2,0,0,0,13000,0.717278365,5,4,3,4,3,4,4,4,2,2,3,0
6196,43235,2,0,20-29y,high school,upper class,0.6990516504,1,before 2015,1,1,10238,11000,sedan,3,0,2,0,11000,0.6990516504,5,4,4,4,4,4,4,4,2,2,2,0
6200,54762,1,1,0-9y,high school,upper class,0.6166892891,1,before 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.6166892891,5,3,4,3,3,3,4,2,2,2,2,0
6202,159034,1,0,10-19y,university,middle class,0.3740275788,1,before 2015,1,1,10238,12000,sedan,3,0,1,0,12000,0.3740275788,2,3,4,4,3,4,4,3,3,3,2,0
6203,909112,1,1,10-19y,none,working class,0.4220538658,0,before 2015,0,0,32765,15000,sedan,0,1,1,1,15000,0.4220538658,2,3,3,3,3,3,3,3,4,5,2,1
6208,320695,3,1,30y+,high school,upper class,0.7503572768,0,before 2015,0,1,32765,12000,sedan,6,2,1,0,12000,0.7503572768,5,4,4,3,3,4,3,5,2,2,2,0
6210,819469,1,0,0-9y,university,upper class,0.6213619337,1,after 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.6213619337,5,3,4,3,3,3,4,2,3,2,3,0
6216,631211,1,1,10-19y,high school,upper class,0.6770907007,1,before 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.6770907007,5,3,4,3,3,3,4,3,2,2,2,0
6217,737951,1,0,10-19y,university,working class,0.5177321442,0,before 2015,0,0,10238,,sedan,1,0,2,0,12000,0.5177321442,3,3,3,3,4,3,3,3,3,5,2,0
6219,609345,0,0,0-9y,high school,poverty,0.4686229631,0,before 2015,1,0,10238,14000,sedan,0,0,0,1,14000,0.4686229631,3,2,3,4,3,3,3,2,2,4,2,1
6226,623711,3,1,30y+,high school,upper class,0.6924913175,1,after 2015,0,1,10238,13000,sedan,4,0,6,0,13000,0.6924913175,5,4,4,3,4,4,4,5,2,2,3,0
6231,637794,2,1,20-29y,university,upper class,0.6065961555,1,after 2015,1,0,32765,11000,sedan,4,2,3,0,11000,0.6065961555,4,4,3,4,4,4,4,4,3,2,3,0
6232,303891,0,0,0-9y,none,poverty,,0,before 2015,0,0,10238,17000,sedan,0,0,0,1,17000,0.5250327586,3,2,3,3,3,3,3,2,4,4,2,1
6235,172920,0,0,0-9y,none,poverty,0.2821505606,1,before 2015,0,0,10238,15000,sedan,0,0,0,0,15000,0.2821505606,2,2,3,3,3,3,4,2,4,4,2,0
6239,494013,0,0,0-9y,high school,poverty,0.3074631177,0,before 2015,0,0,10238,12000,sedan,0,0,0,0,12000,0.3074631177,2,2,3,3,3,3,3,2,2,4,2,0
6242,437849,3,1,20-29y,high school,upper class,,1,after 2015,1,1,10238,13000,sedan,6,0,4,0,13000,0.5250327586,3,4,4,4,4,4,4,4,2,2,3,0
6246,787850,3,1,30y+,university,upper class,0.5202980349,1,before 2015,1,1,32765,10000,sedan,4,1,5,0,10000,0.5202980349,3,4,4,4,4,4,4,5,3,2,2,0
6249,370440,1,0,10-19y,high school,upper class,0.6315436327,1,before 2015,0,0,32765,10000,sedan,1,0,1,0,10000,0.6315436327,5,3,3,3,3,3,4,3,2,2,2,0
6265,969332,0,0,0-9y,none,working class,0.4582732935,1,before 2015,0,0,10238,18000,sedan,0,0,0,1,18000,0.4582732935,3,2,3,3,3,3,4,2,4,5,2,1
6274,830081,1,1,10-19y,university,middle class,0.503948728,1,before 2015,0,1,10238,16000,sedan,2,0,2,0,16000,0.503948728,3,3,4,3,4,4,4,3,3,3,2,0
6277,956829,2,1,20-29y,university,upper class,0.5073023394,1,after 2015,0,1,10238,,sedan,3,1,1,0,12000,0.5073023394,3,4,4,3,3,4,4,4,3,2,3,0
6281,937991,2,0,20-29y,high school,middle class,0.6022376455,0,before 2015,0,0,32765,13000,sedan,2,0,0,0,13000,0.6022376455,4,4,3,3,3,4,3,4,2,3,2,0
6282,764041,3,0,30y+,university,upper class,0.5867146248,1,before 2015,1,0,32765,,sedan,9,1,2,0,12000,0.5867146248,4,4,3,4,4,4,4,5,3,2,2,0
6286,982824,1,0,10-19y,university,upper class,0.6491841156,1,before 2015,1,1,32765,9000,sedan,2,0,3,0,9000,0.6491841156,5,3,4,4,4,4,4,3,3,2,2,0
6289,519982,0,0,0-9y,none,poverty,,1,before 2015,1,1,10238,9000,sedan,0,0,0,0,9000,0.5250327586,3,2,4,4,3,3,4,2,4,4,2,0
6295,90176,0,1,0-9y,none,poverty,0.3842342292,0,before 2015,0,1,10238,9000,sedan,0,0,0,1,9000,0.3842342292,2,2,4,3,3,3,3,2,4,4,2,1
6303,25949,1,1,10-19y,high school,working class,0.4294653537,0,before 2015,1,0,10238,12000,sedan,3,0,3,1,12000,0.4294653537,2,3,3,4,4,4,3,3,2,5,2,1
6304,502785,1,1,10-19y,university,upper class,0.6892867128,1,before 2015,1,1,10238,7000,sports car,1,0,0,0,7000,0.6892867128,5,3,4,4,3,3,4,3,3,2,2,0
6306,141211,2,0,20-29y,high school,upper class,0.7547893032,1,after 2015,0,1,10238,15000,sedan,1,0,0,0,15000,0.7547893032,5,4,4,3,3,3,4,4,2,2,3,0
