_dataobs_,id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome,IMP_annual_mileage,IMP_credit_score,GRP_IMP_credit_score,GRP_age,GRP_children,GRP_married,GRP_past_accidents,GRP_speeding_violations,GRP_vehicle_ownership,GRP_driving_experience,GRP_education,GRP_income,GRP_vehicle_year,BIN_outcome
5310,535887,1,1,10-19y,none,poverty,0.3226948677,0,before 2015,0,0,32765,10000,sedan,4,0,0,1,10000,0.3226948677,2,3,3,3,3,4,3,3,4,4,2,1
5311,530893,1,0,10-19y,university,upper class,0.6499302828,0,before 2015,0,0,10238,13000,sedan,0,1,2,1,13000,0.6499302828,5,3,3,3,4,3,3,3,3,2,2,1
5312,826145,2,0,10-19y,high school,working class,0.4392108106,1,before 2015,0,1,10238,,sedan,0,1,0,0,12000,0.4392108106,3,4,4,3,3,3,4,3,2,5,2,0
5313,375269,1,1,10-19y,university,upper class,0.6426226827,1,after 2015,1,1,10238,9000,sedan,3,0,3,0,9000,0.6426226827,5,3,4,4,4,4,4,3,3,2,3,0
5314,416671,2,1,0-9y,none,working class,,1,before 2015,0,1,10238,16000,sedan,0,0,0,1,16000,0.5250327586,3,4,4,3,3,3,4,2,4,5,2,1
5315,244241,1,0,10-19y,high school,middle class,0.5985207719,1,after 2015,1,1,10238,15000,sedan,1,0,1,0,15000,0.5985207719,4,3,4,4,3,3,4,3,2,3,3,0
5316,457618,2,1,10-19y,university,upper class,0.6113288179,1,before 2015,1,1,10238,,sedan,4,0,4,0,12000,0.6113288179,5,4,4,4,4,4,4,3,3,2,2,0
5317,450113,1,1,10-19y,high school,middle class,0.3838079016,1,before 2015,0,0,10238,14000,sedan,3,0,2,1,14000,0.3838079016,2,3,3,3,4,4,4,3,2,3,2,1
5318,137496,2,0,20-29y,high school,upper class,0.5440686985,1,before 2015,1,1,10238,12000,sedan,2,0,3,0,12000,0.5440686985,4,4,4,4,4,4,4,4,2,2,2,0
5319,28132,0,1,0-9y,high school,working class,0.2701780894,1,after 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.2701780894,2,2,3,3,3,3,4,2,2,5,3,1
5320,171787,3,1,20-29y,university,upper class,0.5768973389,1,after 2015,1,1,21217,11000,sedan,4,1,0,1,11000,0.5768973389,4,4,4,4,3,4,4,4,3,2,3,1
5321,867914,1,0,0-9y,university,upper class,,1,after 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.5250327586,3,3,3,3,3,3,4,2,3,2,3,0
5322,945932,2,0,20-29y,none,middle class,0.6211866592,1,after 2015,0,1,10238,12000,sedan,2,0,0,0,12000,0.6211866592,5,4,4,3,3,4,4,4,4,3,3,0
5323,271385,1,1,10-19y,university,upper class,0.7222973128,1,before 2015,1,0,10238,10000,sedan,2,0,2,0,10000,0.7222973128,5,3,3,4,4,4,4,3,3,2,2,0
5324,969530,1,0,0-9y,university,middle class,0.6674176964,1,before 2015,1,1,10238,12000,sports car,0,0,0,1,12000,0.6674176964,5,3,4,4,3,3,4,2,3,3,2,1
5326,354073,3,0,0-9y,university,upper class,0.7783627618,0,before 2015,1,1,32765,9000,sports car,0,0,0,1,9000,0.7783627618,5,4,4,4,3,3,3,2,3,2,2,1
5327,816498,1,0,10-19y,university,upper class,,1,before 2015,1,1,92101,10000,sedan,1,0,0,0,10000,0.5250327586,3,3,4,4,3,3,4,3,3,2,2,0
5328,418062,3,0,30y+,university,upper class,0.6824651071,0,before 2015,0,1,32765,8000,sedan,2,0,5,0,8000,0.6824651071,5,4,4,3,4,4,3,5,3,2,2,0
5329,661856,0,0,0-9y,university,middle class,,1,after 2015,0,0,10238,17000,sedan,0,0,0,0,17000,0.5250327586,3,2,3,3,3,3,4,2,3,3,3,0
5330,915279,2,0,0-9y,university,upper class,0.6369446221,1,before 2015,1,0,10238,12000,sedan,0,0,0,0,12000,0.6369446221,5,4,3,4,3,3,4,2,3,2,2,0
5331,942899,0,0,0-9y,none,poverty,0.4084367874,1,before 2015,0,1,32765,,sedan,0,0,0,1,12000,0.4084367874,2,2,4,3,3,3,4,2,4,4,2,1
5333,971942,1,1,10-19y,high school,upper class,0.6479770464,1,after 2015,1,1,92101,11000,sedan,1,0,2,0,11000,0.6479770464,5,3,4,4,4,3,4,3,2,2,3,0
5334,269425,2,1,0-9y,university,upper class,0.6266380951,1,after 2015,1,0,10238,,sedan,0,0,0,0,12000,0.6266380951,5,4,3,4,3,3,4,2,3,2,3,0
5335,472347,2,1,20-29y,none,middle class,0.4654115936,1,before 2015,0,1,10238,14000,sedan,3,0,1,0,14000,0.4654115936,3,4,4,3,3,4,4,4,4,3,2,0
5337,801428,2,0,0-9y,high school,upper class,0.5501689732,1,before 2015,1,0,10238,14000,sedan,0,0,0,0,14000,0.5501689732,4,4,3,4,3,3,4,2,2,2,2,0
5338,699793,0,1,0-9y,high school,poverty,0.2800589525,0,before 2015,0,1,10238,11000,sedan,0,0,0,1,11000,0.2800589525,2,2,4,3,3,3,3,2,2,4,2,1
5339,131393,1,0,10-19y,university,upper class,0.5986306988,0,before 2015,0,0,10238,15000,sedan,0,0,0,0,15000,0.5986306988,4,3,3,3,3,3,3,3,3,2,2,0
5341,333790,0,0,0-9y,none,poverty,,0,after 2015,0,0,32765,12000,sedan,0,0,0,0,12000,0.5250327586,3,2,3,3,3,3,3,2,4,4,3,0
5344,947102,2,0,10-19y,university,middle class,0.3394054659,1,before 2015,1,1,10238,11000,sedan,1,0,2,0,11000,0.3394054659,2,4,4,4,4,3,4,3,3,3,2,0
5345,285703,1,0,10-19y,university,working class,0.6090015643,1,before 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.6090015643,4,3,3,3,3,3,4,3,3,5,2,0
5346,749180,2,0,10-19y,university,upper class,0.6413439758,1,before 2015,1,1,10238,10000,sedan,1,0,2,0,10000,0.6413439758,5,4,4,4,4,3,4,3,3,2,2,0
5347,991100,2,0,20-29y,university,upper class,0.5427538918,1,after 2015,0,1,10238,,sedan,0,0,0,0,12000,0.5427538918,4,4,4,3,3,3,4,4,3,2,3,0
5348,808605,1,0,10-19y,none,poverty,0.3930211677,0,before 2015,0,1,10238,12000,sedan,1,0,0,1,12000,0.3930211677,2,3,4,3,3,3,3,3,4,4,2,1
5349,230454,1,1,10-19y,high school,middle class,0.6675090203,1,before 2015,0,0,10238,14000,sedan,2,0,3,0,14000,0.6675090203,5,3,3,3,4,4,4,3,2,3,2,0
5350,434271,2,0,20-29y,none,working class,,0,after 2015,0,1,32765,11000,sedan,2,1,2,0,11000,0.5250327586,3,4,4,3,4,4,3,4,4,5,3,0
5352,894602,2,1,20-29y,university,upper class,0.5911474646,1,before 2015,0,1,10238,10000,sedan,2,1,6,0,10000,0.5911474646,4,4,4,3,4,4,4,4,3,2,2,0
5353,955804,2,0,10-19y,university,upper class,0.6511049386,0,before 2015,1,1,10238,10000,sports car,1,0,1,0,10000,0.6511049386,5,4,4,4,3,3,3,3,3,2,2,0
5354,163142,3,1,30y+,university,upper class,0.5571016855,1,after 2015,0,1,10238,10000,sedan,9,0,3,0,10000,0.5571016855,4,4,4,3,4,4,4,5,3,2,3,0
5355,41884,2,0,20-29y,high school,upper class,,1,before 2015,0,1,10238,11000,sedan,1,0,1,0,11000,0.5250327586,3,4,4,3,3,3,4,4,2,2,2,0
5358,103184,3,0,30y+,none,middle class,0.5075860135,0,before 2015,1,1,10238,13000,sedan,0,0,7,0,13000,0.5075860135,3,4,4,4,4,3,3,5,4,3,2,0
5359,687248,1,1,0-9y,high school,working class,0.5028713306,1,after 2015,0,1,10238,16000,sedan,0,0,0,0,16000,0.5028713306,3,3,4,3,3,3,4,2,2,5,3,0
5361,149400,1,1,10-19y,none,poverty,0.3468940711,0,before 2015,0,1,10238,12000,sedan,0,0,1,0,12000,0.3468940711,2,3,4,3,3,3,3,3,4,4,2,0
5362,806194,3,1,30y+,university,upper class,0.755024093,0,after 2015,1,1,10238,8000,sedan,3,1,10,0,8000,0.755024093,5,4,4,4,4,4,3,5,3,2,3,0
5363,189479,0,1,0-9y,high school,working class,0.3780741998,0,before 2015,1,0,10238,12000,sports car,0,0,0,1,12000,0.3780741998,2,2,3,4,3,3,3,2,2,5,2,1
5365,438362,0,1,0-9y,university,poverty,0.2154436921,0,before 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.2154436921,2,2,4,3,3,3,3,2,3,4,2,1
5366,483085,3,1,0-9y,university,upper class,0.5624090226,1,before 2015,1,1,10238,11000,sports car,0,0,0,0,11000,0.5624090226,4,4,4,4,3,3,4,2,3,2,2,0
5367,809541,3,0,20-29y,university,upper class,0.6858763279,1,before 2015,1,1,10238,14000,sedan,2,0,1,0,14000,0.6858763279,5,4,4,4,3,4,4,4,3,2,2,0
5368,433410,0,1,0-9y,none,poverty,0.2323534203,1,before 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.2323534203,2,2,4,3,3,3,4,2,4,4,2,0
5369,181687,2,1,20-29y,high school,middle class,0.4548693853,1,before 2015,1,1,10238,9000,sedan,3,1,3,0,9000,0.4548693853,3,4,4,4,4,4,4,4,2,3,2,0
5370,619293,2,1,20-29y,university,upper class,0.4641380241,1,before 2015,1,1,10238,12000,sedan,0,2,5,0,12000,0.4641380241,3,4,4,4,4,3,4,4,3,2,2,0
5371,873941,3,1,30y+,high school,upper class,0.5424386983,1,after 2015,1,1,10238,13000,sedan,5,1,3,0,13000,0.5424386983,4,4,4,4,4,4,4,5,2,2,3,0
5372,516891,0,0,0-9y,none,poverty,0.2991159121,1,before 2015,0,0,10238,13000,sports car,0,0,0,0,13000,0.2991159121,2,2,3,3,3,3,4,2,4,4,2,0
5373,373070,2,0,20-29y,university,upper class,,1,before 2015,1,1,92101,9000,sedan,4,0,1,0,9000,0.5250327586,3,4,4,4,3,4,4,4,3,2,2,0
5374,796102,0,0,0-9y,high school,middle class,0.4638017335,1,after 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.4638017335,3,2,3,3,3,3,4,2,2,3,3,0
5375,692007,0,1,0-9y,university,middle class,0.3339164228,1,before 2015,1,1,10238,8000,sedan,0,0,0,1,8000,0.3339164228,2,2,4,4,3,3,4,2,3,3,2,1
5377,741247,1,0,10-19y,high school,middle class,0.6165924777,1,before 2015,1,1,32765,10000,sedan,1,1,1,0,10000,0.6165924777,5,3,4,4,3,3,4,3,2,3,2,0
5378,98194,3,1,30y+,university,upper class,0.6381252493,1,before 2015,1,1,10238,9000,sedan,4,0,6,0,9000,0.6381252493,5,4,4,4,4,4,4,5,3,2,2,0
5379,156407,2,1,0-9y,university,upper class,0.6604404426,1,before 2015,0,1,32765,10000,sedan,0,0,0,1,10000,0.6604404426,5,4,4,3,3,3,4,2,3,2,2,1
5380,171918,2,1,20-29y,university,upper class,0.5747705498,1,after 2015,0,0,10238,17000,sedan,0,2,1,0,17000,0.5747705498,4,4,3,3,3,3,4,4,3,2,3,0
5381,938104,1,0,10-19y,university,upper class,0.7049701982,1,before 2015,1,1,32765,7000,sedan,3,0,4,0,7000,0.7049701982,5,3,4,4,4,4,4,3,3,2,2,0
5384,780897,1,1,0-9y,high school,working class,0.4074955903,1,before 2015,0,0,32765,13000,sedan,0,0,0,1,13000,0.4074955903,2,3,3,3,3,3,4,2,2,5,2,1
5389,662827,1,0,10-19y,none,poverty,0.2964053024,1,before 2015,0,1,10238,15000,sedan,0,0,1,0,15000,0.2964053024,2,3,4,3,3,3,4,3,4,4,2,0
5390,632367,1,0,0-9y,high school,upper class,0.7991142457,1,after 2015,1,1,32765,5000,sedan,0,0,0,0,5000,0.7991142457,5,3,4,4,3,3,4,2,2,2,3,0
5391,295737,3,0,30y+,university,upper class,0.6260097036,1,after 2015,1,1,10238,,sedan,0,0,2,0,12000,0.6260097036,5,4,4,4,4,3,4,5,3,2,3,0
5392,634100,1,0,10-19y,high school,working class,0.5045157469,1,before 2015,1,0,10238,9000,sedan,2,0,0,0,9000,0.5045157469,3,3,3,4,3,4,4,3,2,5,2,0
5393,998776,2,1,0-9y,none,poverty,0.278720079,0,before 2015,1,1,10238,15000,sedan,0,0,0,0,15000,0.278720079,2,4,4,4,3,3,3,2,4,4,2,0
5395,290962,1,1,0-9y,high school,middle class,,0,before 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.5250327586,3,3,3,3,3,3,3,2,2,3,2,0
5396,601142,2,1,0-9y,university,upper class,0.6854850623,1,before 2015,0,1,10238,11000,sedan,0,0,0,1,11000,0.6854850623,5,4,4,3,3,3,4,2,3,2,2,1
5397,31026,1,1,0-9y,none,poverty,0.4121512453,0,before 2015,0,1,10238,8000,sedan,0,0,0,1,8000,0.4121512453,2,3,4,3,3,3,3,2,4,4,2,1
5398,67741,0,1,0-9y,high school,poverty,0.29914771,1,before 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.29914771,2,2,4,3,3,3,4,2,2,4,2,1
5399,800279,1,1,10-19y,university,middle class,0.607668872,0,before 2015,0,0,10238,16000,sedan,3,1,0,1,16000,0.607668872,4,3,3,3,3,4,3,3,3,3,2,1
5400,914799,3,1,30y+,high school,upper class,0.7387876517,1,after 2015,0,0,10238,13000,sedan,7,2,4,0,13000,0.7387876517,5,4,3,3,4,4,4,5,2,2,3,0
5401,600491,1,0,10-19y,high school,working class,0.4263980866,0,before 2015,0,1,10238,14000,sedan,0,0,0,0,14000,0.4263980866,2,3,4,3,3,3,3,3,2,5,2,0
5402,213761,0,0,0-9y,high school,working class,0.5034542873,1,after 2015,0,0,10238,15000,sedan,0,0,0,0,15000,0.5034542873,3,2,3,3,3,3,4,2,2,5,3,0
5403,655686,1,0,10-19y,high school,working class,0.4891458193,1,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.4891458193,3,3,4,4,3,3,4,3,2,5,2,0
5404,528944,2,1,20-29y,university,upper class,0.7154070374,1,before 2015,1,1,10238,13000,sedan,4,0,2,0,13000,0.7154070374,5,4,4,4,4,4,4,4,3,2,2,0
5405,927765,1,0,10-19y,none,poverty,0.4777488823,1,before 2015,0,0,10238,16000,sedan,0,0,0,0,16000,0.4777488823,3,3,3,3,3,3,4,3,4,4,2,0
5406,702846,1,1,0-9y,university,middle class,0.6177591192,1,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.6177591192,5,3,3,3,3,3,4,2,3,3,2,1
5408,472762,2,0,20-29y,none,poverty,,0,before 2015,1,1,10238,7000,sedan,0,0,2,0,7000,0.5250327586,3,4,4,4,4,3,3,4,4,4,2,0
5409,75361,3,1,30y+,high school,upper class,0.6587101106,1,before 2015,1,1,10238,10000,sedan,4,0,1,0,10000,0.6587101106,5,4,4,4,3,4,4,5,2,2,2,0
5410,977617,2,0,20-29y,university,middle class,0.7005592186,1,after 2015,1,1,21217,12000,sedan,2,0,0,1,12000,0.7005592186,5,4,4,4,3,4,4,4,3,3,3,1
5411,331884,3,0,20-29y,high school,upper class,0.6343871688,0,before 2015,1,1,32765,7000,sedan,0,0,1,1,7000,0.6343871688,5,4,4,4,3,3,3,4,2,2,2,1
5412,715735,2,1,10-19y,high school,working class,0.1958165117,0,before 2015,0,1,32765,11000,sedan,0,0,2,1,11000,0.1958165117,2,4,4,3,4,3,3,3,2,5,2,1
5413,125970,3,1,30y+,university,upper class,0.7936940172,1,before 2015,1,1,10238,10000,sedan,4,0,5,0,10000,0.7936940172,5,4,4,4,4,4,4,5,3,2,2,0
5414,776573,3,1,10-19y,university,upper class,,1,before 2015,1,1,10238,11000,sedan,1,0,2,0,11000,0.5250327586,3,4,4,4,4,3,4,3,3,2,2,0
5415,177683,1,1,10-19y,university,middle class,0.4510035325,1,before 2015,0,1,10238,,sedan,0,1,1,0,12000,0.4510035325,3,3,4,3,3,3,4,3,3,3,2,0
5416,995108,3,0,30y+,high school,middle class,0.6762708328,0,before 2015,1,1,10238,8000,sedan,2,0,4,0,8000,0.6762708328,5,4,4,4,4,4,3,5,2,3,2,0
5417,95244,1,1,10-19y,high school,working class,0.6361092161,0,before 2015,1,0,10238,15000,sedan,1,0,0,1,15000,0.6361092161,5,3,3,4,3,3,3,3,2,5,2,1
5418,763955,0,0,0-9y,none,poverty,,0,after 2015,0,1,10238,11000,sedan,0,0,0,0,11000,0.5250327586,3,2,4,3,3,3,3,2,4,4,3,0
5420,496724,1,1,10-19y,university,upper class,0.6429664824,1,before 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.6429664824,5,3,3,3,3,3,4,3,3,2,2,0
5421,855986,1,1,10-19y,none,poverty,0.361735862,0,after 2015,1,1,10238,10000,sedan,1,0,4,0,10000,0.361735862,2,3,4,4,4,3,3,3,4,4,3,0
5422,105163,2,1,20-29y,none,working class,,1,before 2015,1,1,32765,10000,sports car,5,0,1,0,10000,0.5250327586,3,4,4,4,3,4,4,4,4,5,2,0
5423,94766,0,0,0-9y,high school,working class,0.3565890059,0,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.3565890059,2,2,4,3,3,3,3,2,2,5,2,1
5424,792223,1,0,10-19y,university,middle class,0.434664192,1,before 2015,1,1,32765,,sports car,3,0,1,0,12000,0.434664192,3,3,4,4,3,4,4,3,3,3,2,0
5425,487130,3,0,30y+,high school,upper class,0.5556598159,0,before 2015,1,1,10238,7000,sedan,1,0,1,0,7000,0.5556598159,4,4,4,4,3,3,3,5,2,2,2,0
5426,553435,1,1,10-19y,high school,middle class,0.5475625496,1,before 2015,1,0,10238,12000,sedan,1,1,1,0,12000,0.5475625496,4,3,3,4,3,3,4,3,2,3,2,0
5427,782647,0,1,0-9y,high school,working class,,1,before 2015,0,1,10238,,sedan,0,0,0,0,12000,0.5250327586,3,2,4,3,3,3,4,2,2,5,2,0
5428,537205,1,0,10-19y,none,poverty,0.2989742862,0,before 2015,0,1,10238,12000,sedan,0,0,1,0,12000,0.2989742862,2,3,4,3,3,3,3,3,4,4,2,0
5429,948344,1,1,10-19y,university,working class,,1,before 2015,0,1,32765,9000,sedan,4,1,3,0,9000,0.5250327586,3,3,4,3,4,4,4,3,3,5,2,0
5430,648678,0,0,0-9y,high school,poverty,0.4364738411,1,before 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.4364738411,3,2,4,4,3,3,4,2,2,4,2,0
5431,726139,3,0,30y+,university,upper class,0.710358,1,before 2015,1,1,10238,13000,sedan,0,0,4,0,13000,0.710358,5,4,4,4,4,3,4,5,3,2,2,0
5432,920924,2,1,20-29y,high school,middle class,0.5679092439,1,before 2015,0,0,10238,18000,sedan,2,0,1,0,18000,0.5679092439,4,4,3,3,3,4,4,4,2,3,2,0
5434,34516,1,1,10-19y,none,poverty,0.2513881755,0,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.2513881755,2,3,3,3,3,3,3,3,4,4,2,1
5435,321160,3,0,0-9y,university,upper class,0.5945664259,1,after 2015,0,1,10238,13000,sports car,0,0,0,0,13000,0.5945664259,4,4,4,3,3,3,4,2,3,2,3,0
5436,537983,0,0,0-9y,high school,working class,0.3985080737,1,before 2015,1,0,10238,11000,sedan,0,0,0,0,11000,0.3985080737,2,2,3,4,3,3,4,2,2,5,2,0
5439,747616,1,0,10-19y,high school,working class,0.4301818574,1,before 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.4301818574,3,3,4,4,3,3,4,3,2,5,2,0
5440,391939,2,1,20-29y,high school,middle class,0.5202800893,1,before 2015,1,1,32765,10000,sedan,6,0,0,0,10000,0.5202800893,3,4,4,4,3,4,4,4,2,3,2,0
5441,527636,2,1,20-29y,none,middle class,0.4035809619,0,before 2015,0,1,32765,8000,sedan,7,0,1,1,8000,0.4035809619,2,4,4,3,3,4,3,4,4,3,2,1
5442,20455,2,0,10-19y,university,upper class,0.7285146089,1,before 2015,1,1,32765,,sedan,1,0,0,0,12000,0.7285146089,5,4,4,4,3,3,4,3,3,2,2,0
5444,76473,1,0,0-9y,high school,upper class,0.5895362267,0,before 2015,1,0,32765,10000,sedan,0,0,0,0,10000,0.5895362267,4,3,3,4,3,3,3,2,2,2,2,0
5445,110130,3,0,10-19y,high school,upper class,0.6571063915,1,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.6571063915,5,4,4,3,3,3,4,3,2,2,2,1
5446,629221,3,1,30y+,high school,upper class,0.7309096979,1,before 2015,1,1,10238,9000,sedan,7,0,4,0,9000,0.7309096979,5,4,4,4,4,4,4,5,2,2,2,0
5447,489949,3,0,10-19y,high school,upper class,0.6921125197,1,before 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.6921125197,5,4,4,4,3,3,4,3,2,2,2,0
5448,270914,0,0,0-9y,high school,poverty,,0,before 2015,0,0,10238,19000,sedan,0,0,0,1,19000,0.5250327586,3,2,3,3,3,3,3,2,2,4,2,1
5449,598852,1,1,0-9y,high school,upper class,0.6139049983,1,before 2015,0,1,10238,10000,sedan,0,0,0,1,10000,0.6139049983,5,3,4,3,3,3,4,2,2,2,2,1
5450,621643,2,1,10-19y,high school,upper class,0.6206126651,1,before 2015,1,0,32765,10000,sedan,0,1,1,1,10000,0.6206126651,5,4,3,4,3,3,4,3,2,2,2,1
5451,981429,1,0,10-19y,high school,working class,0.6097648959,1,before 2015,1,1,10238,8000,sedan,0,1,1,0,8000,0.6097648959,4,3,4,4,3,3,4,3,2,5,2,0
5452,871231,2,0,0-9y,high school,middle class,0.5632703769,1,before 2015,0,0,10238,13000,sedan,0,0,0,0,13000,0.5632703769,4,4,3,3,3,3,4,2,2,3,2,0
5453,195743,0,0,0-9y,none,poverty,0.4633027804,0,before 2015,0,0,10238,17000,sedan,0,0,0,1,17000,0.4633027804,3,2,3,3,3,3,3,2,4,4,2,1
5454,638512,0,0,0-9y,none,poverty,0.3455421925,1,before 2015,0,0,10238,19000,sedan,0,0,0,1,19000,0.3455421925,2,2,3,3,3,3,4,2,4,4,2,1
5456,440095,2,1,20-29y,high school,middle class,0.7159739637,1,after 2015,1,1,10238,7000,sedan,3,0,4,0,7000,0.7159739637,5,4,4,4,4,4,4,4,2,3,3,0
5457,332804,2,0,0-9y,high school,upper class,0.6706734981,1,after 2015,1,1,10238,10000,sports car,0,0,0,0,10000,0.6706734981,5,4,4,4,3,3,4,2,2,2,3,0
5458,954342,2,0,0-9y,university,upper class,,1,before 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.5250327586,3,4,4,4,3,3,4,2,3,2,2,0
5459,165678,3,1,20-29y,university,upper class,0.6465222788,1,before 2015,1,1,10238,12000,sedan,4,0,4,0,12000,0.6465222788,5,4,4,4,4,4,4,4,3,2,2,0
5460,864206,0,0,0-9y,high school,poverty,0.4681771222,0,before 2015,0,0,10238,12000,sedan,0,0,0,1,12000,0.4681771222,3,2,3,3,3,3,3,2,2,4,2,1
5461,809136,1,0,10-19y,high school,working class,0.3824578962,1,before 2015,0,0,10238,14000,sedan,0,0,5,0,14000,0.3824578962,2,3,3,3,4,3,4,3,2,5,2,0
5462,645189,2,1,20-29y,university,upper class,0.6868561189,1,after 2015,1,1,10238,12000,sedan,4,1,2,0,12000,0.6868561189,5,4,4,4,4,4,4,4,3,2,3,0
5463,995529,2,0,0-9y,university,upper class,,1,after 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.5250327586,3,4,4,4,3,3,4,2,3,2,3,0
5464,945524,2,0,0-9y,high school,upper class,0.53959278,1,after 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.53959278,4,4,4,3,3,3,4,2,2,2,3,0
5465,876329,1,1,10-19y,university,upper class,0.4726774065,1,after 2015,1,1,10238,,sedan,3,0,1,0,12000,0.4726774065,3,3,4,4,3,4,4,3,3,2,3,0
5466,230845,2,0,20-29y,university,upper class,0.5870487075,1,before 2015,1,1,32765,9000,sedan,3,0,1,0,9000,0.5870487075,4,4,4,4,3,4,4,4,3,2,2,0
5467,564949,3,0,30y+,university,upper class,0.6711872483,1,before 2015,1,1,10238,,sedan,7,0,2,0,12000,0.6711872483,5,4,4,4,4,4,4,5,3,2,2,0
5468,414658,0,0,0-9y,high school,middle class,0.5544708381,1,before 2015,1,1,32765,6000,sedan,0,0,0,1,6000,0.5544708381,4,2,4,4,3,3,4,2,2,3,2,1
5469,88713,1,0,10-19y,high school,middle class,,1,before 2015,0,1,10238,13000,sedan,1,0,0,0,13000,0.5250327586,3,3,4,3,3,3,4,3,2,3,2,0
5471,196636,2,0,20-29y,high school,upper class,0.6611710577,1,before 2015,0,0,10238,14000,sedan,2,0,2,0,14000,0.6611710577,5,4,3,3,4,4,4,4,2,2,2,0
5472,458531,2,1,10-19y,high school,working class,0.32999588,0,before 2015,0,0,32765,,sedan,9,0,2,1,12000,0.32999588,2,4,3,3,4,4,3,3,2,5,2,1
5473,509738,1,1,0-9y,university,upper class,0.4562250486,1,after 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.4562250486,3,3,4,3,3,3,4,2,3,2,3,0
5475,618987,1,1,10-19y,university,working class,0.3908473953,1,before 2015,1,0,10238,15000,sedan,0,0,2,1,15000,0.3908473953,2,3,3,4,4,3,4,3,3,5,2,1
5476,802092,2,1,20-29y,none,working class,0.2464195849,1,after 2015,1,0,10238,11000,sedan,2,1,3,0,11000,0.2464195849,2,4,3,4,4,4,4,4,4,5,3,0
5477,744204,0,1,0-9y,high school,poverty,0.2062917281,0,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.2062917281,2,2,4,3,3,3,3,2,2,4,2,1
5478,499008,3,1,30y+,university,upper class,0.6171165744,1,after 2015,1,1,10238,8000,sedan,6,0,10,0,8000,0.6171165744,5,4,4,4,4,4,4,5,3,2,3,0
5479,958783,3,0,0-9y,university,upper class,,1,before 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.5250327586,3,4,4,4,3,3,4,2,3,2,2,0
5480,707945,3,0,0-9y,high school,middle class,0.5877373479,1,after 2015,0,1,32765,9000,sedan,0,0,0,0,9000,0.5877373479,4,4,4,3,3,3,4,2,2,3,3,0
5481,486308,2,0,20-29y,high school,middle class,,1,before 2015,1,1,10238,10000,sedan,1,1,2,0,10000,0.5250327586,3,4,4,4,4,3,4,4,2,3,2,0
5482,741144,1,1,10-19y,none,poverty,,0,before 2015,0,1,10238,16000,sedan,3,0,1,0,16000,0.5250327586,3,3,4,3,3,4,3,3,4,4,2,0
5485,674516,0,0,0-9y,high school,working class,,1,before 2015,1,0,10238,,sedan,0,0,0,0,12000,0.5250327586,3,2,3,4,3,3,4,2,2,5,2,0
5486,773115,1,0,0-9y,high school,upper class,0.5512923605,1,before 2015,0,1,10238,10000,sedan,0,0,0,0,10000,0.5512923605,4,3,4,3,3,3,4,2,2,2,2,0
5487,960136,0,0,0-9y,high school,middle class,0.5390647929,0,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.5390647929,4,2,3,3,3,3,3,2,2,3,2,1
5490,267032,2,1,20-29y,university,upper class,0.5851042971,1,after 2015,1,1,10238,10000,sedan,2,0,6,0,10000,0.5851042971,4,4,4,4,4,4,4,4,3,2,3,0
5491,861693,3,0,10-19y,university,upper class,,1,before 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.5250327586,3,4,4,4,3,3,4,3,3,2,2,0
5492,27276,2,0,20-29y,high school,upper class,0.7256255924,1,after 2015,1,1,32765,5000,sedan,2,0,0,0,5000,0.7256255924,5,4,4,4,3,4,4,4,2,2,3,0
5493,531131,2,0,0-9y,university,upper class,0.6282435604,1,before 2015,0,1,92101,12000,sedan,0,0,0,1,12000,0.6282435604,5,4,4,3,3,3,4,2,3,2,2,1
5494,778195,0,0,0-9y,none,poverty,0.2690763552,1,before 2015,0,0,10238,17000,sedan,0,0,0,1,17000,0.2690763552,2,2,3,3,3,3,4,2,4,4,2,1
